case	game	suite	category	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-monster-bandit-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2130	2129	-	3/103/5408	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-26b1-7000-8000-00d74050e85c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-26b1-7000-8000-00d74050e85c?poll=true	-
gh2-monster-ability-bloated-victim-rotting-embrace	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		8238	5397	-	7/364/16560	5308	0.0500	0.0055	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-328d-7000-8000-03a7324c1906?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-328d-7000-8000-03a7324c1906?poll=true	-
gh2-monster-ability-ancient-artillery-long-shot	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		14476	12101	-	9/603/41911	21286	0.0500	0.0090	3	0	4	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-5845-7000-8000-03e7d6bf6657?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-5845-7000-8000-03e7d6bf6657?poll=true	-
gh2-item-003-hide-armor	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		6752	6751	-	3/102/5402	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-959d-7000-8000-01f9bcfa02a4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-959d-7000-8000-01f9bcfa02a4?poll=true	-
gh2-character-mat-soultether	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		14723	11777	-	11/681/42543	30582	0.0500	0.0102	5	0	6	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-b4a7-7000-8000-015680a2b71f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-b4a7-7000-8000-015680a2b71f?poll=true	-
gh2-monster-ancient-artillery-elite-level-5	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1905	1904	-	3/100/5402	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-f3f1-7000-8000-01d574f5e806?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-f3f1-7000-8000-01d574f5e806?poll=true	-
gh2-scenario-10-mountain-pass	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		6261	6258	-	6/281/7554	0	0.0500	0.0042	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-ff04-7000-8000-02d813690401?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffa-ff04-7000-8000-02d813690401?poll=true	-
gh2-rule-wound	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		11657	7681	-	7/454/20755	5295	0.0500	0.0068	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-1de2-7000-8000-00e96260ee75?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-1de2-7000-8000-00e96260ee75?poll=true	-
gh2-character-ability-cragheart-opposing-strike	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		10074	10071	-	7/355/14330	5308	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-5925-7000-8000-00b6d1a2cdea?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-5925-7000-8000-00b6d1a2cdea?poll=true	-
gh2-monster-living-spirit-elite-level-7-hp	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1873	1872	-	3/100/5404	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-87e9-7000-8000-01940a544948?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-87e9-7000-8000-01940a544948?poll=true	-
gh2-scenario-8-barrow-lair	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1765	1764	-	3/98/5413	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-93f0-7000-8000-02e5429d0272?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-93f0-7000-8000-02e5429d0272?poll=true	-
gh2-character-ability-bruiser-trample	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		8609	8606	-	7/333/14282	5307	0.0500	0.0050	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-a06a-7000-8000-000a99ea028f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-a06a-7000-8000-000a99ea028f?poll=true	-
gh2-item-002-winged-shoes	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7912	7910	-	3/104/5406	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-c690-7000-8000-01edc2537868?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-c690-7000-8000-01edc2537868?poll=true	-
gh2-scenario-4-crypt-damned	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1976	1975	pass	3/98/5406	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-ee4b-7000-8000-01a5b79cb373?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-ee4b-7000-8000-01a5b79cb373?poll=true	-
gh2-monster-city-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2021	2018	-	3/101/5404	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-fb6b-7000-8000-029c5a75a74e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffb-fb6b-7000-8000-029c5a75a74e?poll=true	-
gh2-scenario-3-frozen-hollow	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1886	1885	-	3/98/5413	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-07d3-7000-8000-0130c05b8ff6?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-07d3-7000-8000-0130c05b8ff6?poll=true	-
gh2-rule-looting-definition	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		24765	14026	-	7/1126/21324	5292	0.0500	0.0169	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-13a3-7000-8000-01399747bc6d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-13a3-7000-8000-01399747bc6d?poll=true	-
gh2-character-mat-bruiser	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		16353	13419	-	13/746/48132	31340	0.0500	0.0112	5	0	6	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-7a34-7000-8000-02efa101de49?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-7a34-7000-8000-02efa101de49?poll=true	-
gh2-scenario-9-ruinous-rift	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		10340	10336	-	6/275/7609	0	0.0500	0.0041	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-bea7-7000-8000-00e3bfbe0fe1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-bea7-7000-8000-00e3bfbe0fe1?poll=true	-
gh2-monster-bandit-scout	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1776	1770	-	3/102/5408	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-eff6-7000-8000-033feae591bc?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-eff6-7000-8000-033feae591bc?poll=true	-
gh2-scenario-5-forgotten-crypt	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1845	1843	-	3/98/5413	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-fa5d-7000-8000-016534bfee62?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffc-fa5d-7000-8000-016534bfee62?poll=true	-
gh2-rule-long-rest-steps	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		18740	10226	-	7/667/21079	5300	0.0500	0.0100	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-074f-7000-8000-0058ed722ba2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-074f-7000-8000-0058ed722ba2?poll=true	-
gh2-battle-goal-ascetic	gloomhaven-2e	table-qa	battle-goals	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4922	4919	-	6/171/7445	0	0.0500	0.0026	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-56b0-7000-8000-01ee41d7b402?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-56b0-7000-8000-01ee41d7b402?poll=true	-
gh2-item-013-element-potion	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1893	1892	-	3/103/5404	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-6dac-7000-8000-0312ad2ccc55?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-6dac-7000-8000-0312ad2ccc55?poll=true	-
gh2-item-winged-shoes	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1957	1954	pass	3/100/5407	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-7947-7000-8000-0251635821af?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-7947-7000-8000-0251635821af?poll=true	-
gh2-character-mat-bladewarm	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	provider_error	-	-		-	-	-	-	-	0.0500	-	-	0	-	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-864b-7000-8000-00162ef72895?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-864b-7000-8000-00162ef72895?poll=true	Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the "recursionLimit" config key.

Troubleshooting URL: https://docs.langchain.com/oss/javascript/langgraph/GRAPH_RECURSION_LIMIT/

gh2-rule-scenario-level	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		22265	12541	-	7/1110/21886	5296	0.0500	0.0167	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-dd9f-7000-8000-038737a42b6d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffd-dd9f-7000-8000-038737a42b6d?poll=true	-
gh2-monster-living-bones-immunity	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6948	6946	-	7/384/15469	5295	0.0500	0.0058	3	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-3ab8-7000-8000-0113b06a181c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-3ab8-7000-8000-0113b06a181c?poll=true	-
gh2-personal-quest-02-inn-to-hospitality	gloomhaven-2e	table-qa	personal-quests	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		8187	8184	-	8/382/20746	10802	0.0500	0.0057	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-59d9-7000-8000-01d58450345d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-59d9-7000-8000-01d58450345d?poll=true	-
gh2-rule-poison	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		17732	11149	-	7/653/20828	5295	0.0500	0.0098	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-8185-7000-8000-012c20ae4cdf?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-8185-7000-8000-012c20ae4cdf?poll=true	-
gh2-personal-quest-01-political-intrigue	gloomhaven-2e	table-qa	personal-quests	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		9818	9814	-	8/459/20855	10799	0.0500	0.0069	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-cc9c-7000-8000-0200150401ef?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-cc9c-7000-8000-0200150401ef?poll=true	-
gh2-character-mat-cragheart	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		12610	8687	-	10/612/26808	10817	0.0500	0.0092	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-f9a6-7000-8000-02d40f5672ed?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2ffe-f9a6-7000-8000-02d40f5672ed?poll=true	-
gh2-monster-chaos-demon-normal-level-0	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1738	1736	-	3/102/5406	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-2faa-7000-8000-010e3a5ee80c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-2faa-7000-8000-010e3a5ee80c?poll=true	-
gh2-item-014-studded-leather	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2061	2060	-	3/104/5406	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-3a3a-7000-8000-023f033b1d1b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-3a3a-7000-8000-023f033b1d1b?poll=true	-
gh2-scenario-1-bandit-camp	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		1686	1685	-	3/98/5413	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-4780-7000-8000-02881ff4a5cd?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-4780-7000-8000-02881ff4a5cd?poll=true	-
gh2-character-ability-nightshroud-spirit-of-the-night	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		7393	7390	-	7/332/14310	5310	0.0500	0.0050	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-53b0-7000-8000-03c303fa2bd4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-53b0-7000-8000-03c303fa2bd4?poll=true	-
gh2-character-ability-mindthief-submissive-affliction	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	0.8	pass		6831	6828	-	7/351/14411	5312	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-7778-7000-8000-002a8ed1e40f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-7778-7000-8000-002a8ed1e40f?poll=true	-
gh2-monster-ability-bandit-scout-music-note2-solo-bandit-scout-music-note2-solo	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6929	6928	-	7/318/14423	5316	0.0500	0.0048	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-9929-7000-8000-03853ffe2f2c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-9929-7000-8000-03853ffe2f2c?poll=true	-
gh2-scenario-11-reward	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2833	2832	-	3/98/5400	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-b87f-7000-8000-01348b421a83?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-b87f-7000-8000-01348b421a83?poll=true	-
gh2-rule-long-rest-init	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		13689	8155	-	7/438/20339	5297	0.0500	0.0066	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-c800-7000-8000-028982226b16?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f2fff-c800-7000-8000-028982226b16?poll=true	-
gh2-item-weathered-boots	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2220	2218	-	3/100/5407	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-04dd-7000-8000-017f541fa7cf?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-04dd-7000-8000-017f541fa7cf?poll=true	-
gh2-item-scouting-lens	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2413	2411	-	3/101/5402	0	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-11e4-7000-8000-010733de3e84?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-11e4-7000-8000-010733de3e84?poll=true	-
gh2-item-008-heater-shield	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1992	1991	-	3/103/5404	0	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-1fec-7000-8000-030e10a6b17a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/e072bf42-237a-4ed3-91c6-ebb892c03530/r/019f3000-1fec-7000-8000-030e10a6b17a?poll=true	-
