case	game	suite	category	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-monster-ability-bloated-victim-rotting-embrace	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		12989	5821	-	7/380/16576	5308	0.0500	0.0057	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-6270-7000-8000-033c7aa711b8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-6270-7000-8000-033c7aa711b8?poll=true	-
gh2-monster-ability-ancient-artillery-long-shot	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.2	pass		21718	21716	-	9/1003/45013	21286	0.0500	0.0150	6	0	4	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-9aa7-7000-8000-03eb7c00d51a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-9aa7-7000-8000-03eb7c00d51a?poll=true	-
gh2-item-003-hide-armor	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4925	4922	-	6/228/7522	0	0.0500	0.0034	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-f992-7000-8000-00f8479bda18?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6b-f992-7000-8000-00f8479bda18?poll=true	-
gh2-character-mat-soultether	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4255	4253	-	6/182/7926	0	0.0500	0.0027	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-1366-7000-8000-019a6d0651ae?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-1366-7000-8000-019a6d0651ae?poll=true	-
gh2-monster-ancient-artillery-elite-level-5	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6291	6289	-	7/314/14580	5299	0.0500	0.0047	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-2819-7000-8000-0187ca330498?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-2819-7000-8000-0187ca330498?poll=true	-
gh2-scenario-10-mountain-pass	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		10883	10881	-	6/309/7582	0	0.0500	0.0047	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-4660-7000-8000-01762741c18a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-4660-7000-8000-01762741c18a?poll=true	-
gh2-rule-wound	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		11302	7775	-	7/447/20748	5295	0.0500	0.0067	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-7842-7000-8000-03134a40836e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-7842-7000-8000-03134a40836e?poll=true	-
gh2-character-ability-cragheart-opposing-strike	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		8435	8432	-	7/354/14329	5308	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-a996-7000-8000-0330ca985692?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-a996-7000-8000-0330ca985692?poll=true	-
gh2-monster-living-spirit-elite-level-7-hp	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6332	6330	-	7/284/14542	5301	0.0500	0.0043	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-d62f-7000-8000-01639c27e336?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-d62f-7000-8000-01639c27e336?poll=true	-
gh2-scenario-8-barrow-lair	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5329	5328	-	6/227/7504	0	0.0500	0.0034	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-f52a-7000-8000-01a7b3e422d3?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6c-f52a-7000-8000-01a7b3e422d3?poll=true	-
gh2-character-ability-bruiser-trample	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		10575	10573	-	7/299/14248	5307	0.0500	0.0045	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-0ec6-7000-8000-013e24aece9d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-0ec6-7000-8000-013e24aece9d?poll=true	-
gh2-item-002-winged-shoes	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5605	5602	-	6/208/7504	0	0.0500	0.0031	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-3beb-7000-8000-0302356ed55d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-3beb-7000-8000-0302356ed55d?poll=true	-
gh2-scenario-4-crypt-damned	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		7214	7212	fail	6/165/7438	0	0.0500	0.0025	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-5858-7000-8000-00acc7c54776?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-5858-7000-8000-00acc7c54776?poll=true	-
gh2-monster-city-archer-normal-level-2	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		9473	9471	-	7/339/14553	5300	0.0500	0.0051	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-7a71-7000-8000-00e21652163b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-7a71-7000-8000-00e21652163b?poll=true	-
gh2-scenario-3-frozen-hollow	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5106	5104	-	6/234/7511	0	0.0500	0.0035	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-a4fd-7000-8000-0178b715a03f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-a4fd-7000-8000-0178b715a03f?poll=true	-
gh2-rule-looting-definition	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		25745	15139	-	7/1164/21396	5292	0.0500	0.0175	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-beb5-7000-8000-01d630ae0e29?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6d-beb5-7000-8000-01d630ae0e29?poll=true	-
gh2-character-mat-bruiser	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4194	4193	-	6/175/7931	0	0.0500	0.0026	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-2b2d-7000-8000-03b0a4d5900b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-2b2d-7000-8000-03b0a4d5900b?poll=true	-
gh2-scenario-9-ruinous-rift	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		9713	9711	-	6/321/7655	0	0.0500	0.0048	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-3f92-7000-8000-0177d67aa344?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-3f92-7000-8000-0177d67aa344?poll=true	-
gh2-monster-bandit-scout	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6916	6914	-	7/354/14583	5303	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-7108-7000-8000-021a12a1e582?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-7108-7000-8000-021a12a1e582?poll=true	-
gh2-scenario-5-forgotten-crypt	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		6262	6260	-	6/251/7566	0	0.0500	0.0038	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-909d-7000-8000-01ec951c6b39?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-909d-7000-8000-01ec951c6b39?poll=true	-
gh2-rule-long-rest-steps	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		21332	13537	-	7/694/21106	5300	0.0500	0.0104	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-ae5c-7000-8000-03dc7d60fa8f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6e-ae5c-7000-8000-03dc7d60fa8f?poll=true	-
gh2-battle-goal-ascetic	gloomhaven-2e	table-qa	battle-goals	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4091	4089	-	6/171/7445	0	0.0500	0.0026	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-0795-7000-8000-015b02463e73?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-0795-7000-8000-015b02463e73?poll=true	-
gh2-item-013-element-potion	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5602	5600	-	6/220/7505	0	0.0500	0.0033	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-1bf7-7000-8000-03453e56b1af?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-1bf7-7000-8000-03453e56b1af?poll=true	-
gh2-item-winged-shoes	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		5145	5144	fail	6/221/7523	0	0.0500	0.0033	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-36f7-7000-8000-01a8f954623d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-36f7-7000-8000-01a8f954623d?poll=true	-
gh2-character-mat-bladewarm	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	provider_error	-	-		-	-	-	-	-	0.0500	-	-	0	-	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-5326-7000-8000-01e44e406521?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-5326-7000-8000-01e44e406521?poll=true	Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the "recursionLimit" config key.

Troubleshooting URL: https://docs.langchain.com/oss/javascript/langgraph/GRAPH_RECURSION_LIMIT/

gh2-rule-scenario-level	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		22860	13787	-	7/1147/21923	5296	0.0500	0.0172	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-ba22-7000-8000-03f849b20be3?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f6f-ba22-7000-8000-03f849b20be3?poll=true	-
gh2-monster-living-bones-immunity	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		8211	8209	-	7/389/15474	5295	0.0500	0.0058	3	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-198d-7000-8000-03d486de4409?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-198d-7000-8000-03d486de4409?poll=true	-
gh2-personal-quest-02-inn-to-hospitality	gloomhaven-2e	table-qa	personal-quests	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		9935	9933	-	8/382/20746	10802	0.0500	0.0057	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-3e47-7000-8000-0168b29a6d1e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-3e47-7000-8000-0168b29a6d1e?poll=true	-
gh2-rule-poison	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		17867	10739	-	7/683/20858	5295	0.0500	0.0102	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-69f6-7000-8000-0215d19cbf2a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-69f6-7000-8000-0215d19cbf2a?poll=true	-
gh2-personal-quest-01-political-intrigue	gloomhaven-2e	table-qa	personal-quests	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		11377	11376	-	8/401/20797	10799	0.0500	0.0060	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-c1d5-7000-8000-0380983dad44?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-c1d5-7000-8000-0380983dad44?poll=true	-
gh2-character-mat-cragheart	gloomhaven-2e	table-qa	character-mats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7244	7241	-	8/341/21099	10822	0.0500	0.0051	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-f4c4-7000-8000-038d21215966?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f70-f4c4-7000-8000-038d21215966?poll=true	-
gh2-monster-chaos-demon-normal-level-0	gloomhaven-2e	table-qa	monster-stats	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7203	7201	-	7/324/14537	5301	0.0500	0.0049	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-189a-7000-8000-03aba86e44b5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-189a-7000-8000-03aba86e44b5?poll=true	-
gh2-item-014-studded-leather	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4719	4716	-	6/228/7544	0	0.0500	0.0034	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-39e0-7000-8000-03d2937c4843?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-39e0-7000-8000-03d2937c4843?poll=true	-
gh2-scenario-1-bandit-camp	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		7169	7166	-	6/272/7537	0	0.0500	0.0041	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-5354-7000-8000-01a1157b4763?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-5354-7000-8000-01a1157b4763?poll=true	-
gh2-character-ability-nightshroud-spirit-of-the-night	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		7244	7243	-	7/339/14317	5310	0.0500	0.0051	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-750d-7000-8000-037933a46a63?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-750d-7000-8000-037933a46a63?poll=true	-
gh2-character-ability-mindthief-submissive-affliction	gloomhaven-2e	table-qa	character-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	0.8	pass		15369	15367	-	7/351/14411	5312	0.0500	0.0053	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-9e5d-7000-8000-03111a2e82ec?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-9e5d-7000-8000-03111a2e82ec?poll=true	-
gh2-monster-ability-bandit-scout-music-note2-solo-bandit-scout-music-note2-solo	gloomhaven-2e	table-qa	monster-abilities	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		6714	6712	-	7/339/14444	5316	0.0500	0.0051	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-e25c-7000-8000-03a875c0f463?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f71-e25c-7000-8000-03a875c0f463?poll=true	-
gh2-scenario-11-reward	gloomhaven-2e	table-qa	scenarios	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4082	4079	-	6/168/7416	0	0.0500	0.0025	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-02c2-7000-8000-013c905b4024?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-02c2-7000-8000-013c905b4024?poll=true	-
gh2-rule-long-rest-init	gloomhaven-2e	table-qa	rulebook	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		12912	8238	-	7/423/20028	5297	0.0500	0.0063	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-172f-7000-8000-028e035c1948?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-172f-7000-8000-028e035c1948?poll=true	-
gh2-item-weathered-boots	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4409	4407	-	6/207/7507	0	0.0500	0.0031	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-4ebe-7000-8000-02fec872708b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-4ebe-7000-8000-02fec872708b?poll=true	-
gh2-item-scouting-lens	gloomhaven-2e	table-qa	items	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5581	5578	-	6/211/7507	0	0.0500	0.0032	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-6561-7000-8000-0247f3f38b2c?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/3b2f3b6a-f2d9-495c-913d-3a2e9ffe3a2e/r/019f2f72-6561-7000-8000-0247f3f38b2c?poll=true	-
