case	game	suite	category	question_class	source_authority	game_pair	runtime_model	pass	failure_class	score	groundedness	groundedness_failures	latency_ms	first_answer_token_ms	latency_budget	tokens	cached_input_tokens	guardrail_cost_usd	provider_cost_usd	tools	retries	loops	trace	langsmith_trace	error
gh2-monster-ancient-artillery-elite-level-5	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2043	2040	-	3/100/5561	5458	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-b10d-7000-8000-0088de82cf16?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-b10d-7000-8000-0088de82cf16?poll=true	-
gh2-battle-goal-ascetic	gloomhaven-2e	table-qa	battle-goals	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4640	4636	-	6/175/7816	7635	0.0500	0.0026	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-be20-7000-8000-0246b55197d1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-be20-7000-8000-0246b55197d1?poll=true	-
gh2-faq-target-immune-figure	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		10793	6649	fail	7/330/19832	19495	0.0500	0.0050	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-d5f3-7000-8000-01a3928b8a66?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3492-d5f3-7000-8000-01a3928b8a66?poll=true	-
gh2-monster-chaos-demon-normal-level-0	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2387	2386	-	3/102/5565	5460	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-0859-7000-8000-00ea92dda250?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-0859-7000-8000-00ea92dda250?poll=true	-
gh2-monster-ability-bandit-scout-music-note2-solo-bandit-scout-music-note2-solo	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		8971	8967	-	9/423/20342	14273	0.0500	0.0063	3	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-1624-7000-8000-014a590be156?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-1624-7000-8000-014a590be156?poll=true	-
gh2-faq-null-x2-rolling-order	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		18694	9767	fail	7/753/17947	17187	0.0500	0.0113	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-4197-7000-8000-038b8d21a2e1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-4197-7000-8000-038b8d21a2e1?poll=true	-
gh2-battle-goal-acrobat	gloomhaven-2e	table-qa	battle-goals	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		4452	4449	-	6/177/7828	7645	0.0500	0.0027	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-91b3-7000-8000-013fad110f48?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-91b3-7000-8000-013fad110f48?poll=true	-
gh2-monster-living-bones-elite-level-1	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		2682	2681	fail	3/101/5565	5461	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-a7fb-7000-8000-034126bc137e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-a7fb-7000-8000-034126bc137e?poll=true	-
gh2-monster-black-imp-normal-level-0	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1928	1923	-	3/101/5563	5459	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-b859-7000-8000-032e66b965d2?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-b859-7000-8000-032e66b965d2?poll=true	-
gh2-multihop-section-10-3-parent	gloomhaven-2e	table-qa	scenarios	multi-hop	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	1	pass		3454	3449	fail	6/157/8124	7961	0.0500	0.0024	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-c547-7000-8000-019df979612d?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-c547-7000-8000-019df979612d?poll=true	-
gh2-monster-city-archer-elite-level-7	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2091	2084	-	3/101/5563	5459	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-dacb-7000-8000-0148ff3452a0?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-dacb-7000-8000-0148ff3452a0?poll=true	-
gh2-scenario-10-mountain-pass	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1952	1950	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-e7d1-7000-8000-0177025bbb35?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-e7d1-7000-8000-0177025bbb35?poll=true	-
gh2-faq-item-mid-ability	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		24356	13185	fail	7/1111/19329	18211	0.0500	0.0167	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-f86d-7000-8000-01d9c90448f1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3493-f86d-7000-8000-01d9c90448f1?poll=true	-
gh2-faq-push-pull-same-attack	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		16293	8953	fail	7/522/18457	17928	0.0500	0.0078	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-618f-7000-8000-0128449b2159?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-618f-7000-8000-0128449b2159?poll=true	-
gh2-character-ability-bruiser-trample	gloomhaven-2e	table-qa	character-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		7048	7045	-	7/308/14773	14458	0.0500	0.0046	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-aebf-7000-8000-00f42b2d5a5e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-aebf-7000-8000-00f42b2d5a5e?poll=true	-
gh2-character-ability-cragheart-opposing-strike	gloomhaven-2e	table-qa	character-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		7620	7617	-	7/379/14880	14494	0.0500	0.0057	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-cfe9-7000-8000-010a829d63a8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-cfe9-7000-8000-010a829d63a8?poll=true	-
gh2-rule-wound	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		19014	15638	-	7/465/21292	20820	0.0500	0.0070	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-f7cc-7000-8000-0394ec52ae42?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3494-f7cc-7000-8000-0394ec52ae42?poll=true	-
gh2-monster-ability-bloated-victim-rotting-embrace	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		13630	5427	-	7/366/17088	16715	0.0500	0.0055	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-485a-7000-8000-01e8cde651a4?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-485a-7000-8000-01e8cde651a4?poll=true	-
gh2-character-ability-nightshroud-spirit-of-the-night	gloomhaven-2e	table-qa	character-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		6521	6517	-	7/307/14799	14485	0.0500	0.0046	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-8549-7000-8000-023fcc03d1f7?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-8549-7000-8000-023fcc03d1f7?poll=true	-
gh2-item-winged-shoes	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1877	1875	pass	3/100/5566	5463	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-a924-7000-8000-000f2ea1f53b?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-a924-7000-8000-000f2ea1f53b?poll=true	-
gh2-monster-bandit-archer-elite-level-7	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2044	2041	-	3/103/5567	5461	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-b59e-7000-8000-01a2a9226ed8?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-b59e-7000-8000-01a2a9226ed8?poll=true	-
gh2-multihop-section-101-2-parent	gloomhaven-2e	table-qa	scenarios	multi-hop	scenario-section-books		langgraph:anthropic:claude-sonnet-4-6	fail	retrieval	1	pass		3391	3387	fail	6/154/8136	7976	0.0500	0.0023	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-c3e9-7000-8000-024c78412a54?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-c3e9-7000-8000-024c78412a54?poll=true	-
gh2-errata-campaign-sheet-section-29	gloomhaven-2e	table-qa	rulebook	rules-synthesis	errata		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		14165	9867	-	7/506/21804	10958	0.0500	0.0076	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-d6eb-7000-8000-00556552e623?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3495-d6eb-7000-8000-00556552e623?poll=true	-
gh2-battle-goal-accountant	gloomhaven-2e	table-qa	battle-goals	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		5211	5208	-	6/228/7869	7635	0.0500	0.0034	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-14f3-7000-8000-03a838a245c5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-14f3-7000-8000-03a838a245c5?poll=true	-
gh2-rule-scenario-level	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		23246	12952	-	7/1168/22470	21295	0.0500	0.0175	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-2f27-7000-8000-02b9fafdaacc?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-2f27-7000-8000-02b9fafdaacc?poll=true	-
gh2-rule-small-items	gloomhaven-2e	table-qa	rulebook	rules-synthesis	rulebook		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		15037	11137	-	7/504/22411	21900	0.0500	0.0076	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-935d-7000-8000-00235cce1c2f?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-935d-7000-8000-00235cce1c2f?poll=true	-
gh2-item-011-healing-potion	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	0.8	pass		6484	6478	-	3/104/5565	5458	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-d482-7000-8000-0252141fa1d5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-d482-7000-8000-0252141fa1d5?poll=true	-
gh2-scenario-9-ruinous-rift	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1918	1916	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-f511-7000-8000-02eae1ca8ea5?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3496-f511-7000-8000-02eae1ca8ea5?poll=true	-
gh2-monster-ability-bandit-archer-music-note2-solo-bandit-archer-music-note2-solo	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		9582	6473	-	9/456/19748	19283	0.0500	0.0068	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-030e-7000-8000-03914f6fccf1?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-030e-7000-8000-03914f6fccf1?poll=true	-
gh2-monster-chaos-demon-elite-level-5	gloomhaven-2e	table-qa	monster-stats	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1792	1789	-	3/102/5565	5460	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-2e03-7000-8000-01800e69ff42?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-2e03-7000-8000-01800e69ff42?poll=true	-
gh2-faq-long-rest-initiative-99	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		19712	10244	fail	7/641/19711	19063	0.0500	0.0096	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-3977-7000-8000-0030a496c15e?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-3977-7000-8000-0030a496c15e?poll=true	-
gh2-faq-push-line-of-sight	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		12481	6606	fail	7/325/17171	10922	0.0500	0.0049	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-8d9e-7000-8000-015c6f184a49?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-8d9e-7000-8000-015c6f184a49?poll=true	-
gh2-item-014-studded-leather	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1828	1819	-	3/104/5565	5458	0.0500	0.0016	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-d0dd-7000-8000-0360777266ee?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-d0dd-7000-8000-0360777266ee?poll=true	-
gh2-faq-push-pull-allies	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	latency_budget	1	pass		12032	7789	fail	7/378/20902	10906	0.0500	0.0057	1	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-e045-7000-8000-024e88298c3a?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3497-e045-7000-8000-024e88298c3a?poll=true	-
gh2-tool-free-assistant-game	gloomhaven-2e	table-qa	tool-free	exact-lookup	application		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1074	1068	-	3/16/5475	5456	0.0500	0.0002	0	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-161e-7000-8000-01e1e6308479?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-161e-7000-8000-01e1e6308479?poll=true	-
gh2-faq-disadvantage-identical-effects	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	fail	answer_quality	0.6	pass		21723	10309	fail	7/619/21444	10948	0.0500	0.0093	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-2689-7000-8000-01ae2fc01959?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-2689-7000-8000-01ae2fc01959?poll=true	-
gh2-prod-monster-ranged-disadvantage-trap-path	gloomhaven-2e	table-qa	rulebook	rules-synthesis	faq		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		24014	13895	-	7/981/21329	10978	0.0500	0.0147	2	0	2	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-8629-7000-8000-018a11ba70d9?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-8629-7000-8000-018a11ba70d9?poll=true	-
gh2-scenario-7-black-barrow	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2203	2198	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-ee33-7000-8000-0165e531e091?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-ee33-7000-8000-0165e531e091?poll=true	-
gh2-item-013-element-potion	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1859	1857	-	3/103/5563	5457	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-fd3a-7000-8000-030208def6bc?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3498-fd3a-7000-8000-030208def6bc?poll=true	-
gh2-item-weathered-boots	gloomhaven-2e	table-qa	items	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		2159	2157	-	3/100/5566	5463	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-0b37-7000-8000-019c71054210?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-0b37-7000-8000-019c71054210?poll=true	-
gh2-monster-ability-ancient-artillery-long-shot	gloomhaven-2e	table-qa	monster-abilities	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	tool	1	pass		9733	9727	-	8/461/28109	21073	0.0500	0.0069	3	0	3	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-19ba-7000-8000-01a7b1bcd5d0?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-19ba-7000-8000-01a7b1bcd5d0?poll=true	-
gh2-scenario-8-barrow-lair	gloomhaven-2e	table-qa	scenarios	exact-lookup	structured-data		langgraph:anthropic:claude-sonnet-4-6	pass	none	1	pass		1955	1951	-	3/98/5572	5471	0.0500	0.0015	1	0	1	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-48cf-7000-8000-018f1e911604?poll=true	https://smith.langchain.com/o/44be4d80-ba50-4833-ae22-6e176be2dbf2/projects/p/25f9a7ce-d927-4686-8d45-5d53fb578aa1/r/019f3499-48cf-7000-8000-018f1e911604?poll=true	-
